DOI,Título,Autores,Año,Citas,Revista
10.1142/s1793351x18400093,Supporting Semantic Capture During Kinesthetic Teaching of Collaborative Industrial Robots,"Maj Stenmark, Mathias Haage, Elin A. Topp, Jacek Malec",2018,6,International Journal of Semantic Computing
10.1142/s1793351x1440008x,Anomaly Detection in Healthcare: Detecting Erroneous Treatment Plans in Time Series Radiotherapy Data,"Tamara Sipes, Steve Jiang, Kevin Moore, Nan Li, Homa Karimabadi, Joseph R. Barr",2014,4,International Journal of Semantic Computing
10.1142/s1793351x23610020,Efficient Distributed Energy Resource Voltage Control Using Ensemble Deep Reinforcement Learning,"James Obert, Rodrigo D. Trevizan, Adrian Chavez",n.m.,0,International Journal of Semantic Computing
10.1142/s1793351x22400098,Ranking Micro-Influencers: A Multimedia Framework with Multi-Task and Interpretable Architectures,"Adam Elwood, Alberto Gasparin, Alessandro Rozza",2022,1,International Journal of Semantic Computing
10.1142/s1793351x22400037,Explaining Black-box Predictions by Generating Local Meaningful Perturbations,"Tejaswani Verma, Christoph Lingenfelder, Dietrich Klakow",2022,1,International Journal of Semantic Computing
10.1142/s1793351x08000397,FUZZY MODE SIMILARITY MEASURE BASED ON MEASURE OF ILLUMINATION INSTABILITY,"XIAOMENG WU, WENLI ZHANG, SHUNSUKE KAMIJO, MASAO SAKAUCHI",2008,0,International Journal of Semantic Computing
10.1142/s1793351x12020023,GUEST EDITOR'S INTRODUCTION,CHENGCUI ZHANG,2012,0,International Journal of Semantic Computing
10.1142/s1793351x17400025,Simulating Context in Mobile Learning Games for Testing and Debugging,"Florian Schimanke, Robert Mertens, Leonard Hill, Oliver Vornberger",2017,0,International Journal of Semantic Computing
10.1142/s1793351x22430024,Deep Reinforcement Learning for Robotic Control in High-Dexterity Assembly Tasks — A Reward Curriculum Approach,"Lars Leyendecker, Markus Schmitz, Hans Aoyang Zhou, Vladimir Samsonov, Marius Rittstieg, Daniel Lütticke",2022,1,International Journal of Semantic Computing
10.1142/s1793351x18400172,DESERT: A Continuous SPARQL Query Engine for On-Demand Query Answering,"Farah Karim, Ioanna Lytra, Christian Mader, Sören Auer, Maria-Esther Vidal",2018,2,International Journal of Semantic Computing
10.1142/s1793351x22400074,A Hybrid NDN-IP Architecture for Live Video Streaming: From Host-Based to Content-Based Delivery to Improve QoE,"Ishita Dasgupta, Susmit Shannigrahi, Michael Zink",2022,1,International Journal of Semantic Computing
10.1142/s1793351x12400090,APPLYING LINKED DATA IN MULTIMEDIA ANNOTATIONS,"YUNJIA LI, MIKE WALD, GARY WILLS",2012,3,International Journal of Semantic Computing
10.1142/s1793351x20500014,Discriminative Robust Head-Pose and Gaze Estimation Using Kernel-DMCCA Features Fusion,"Salah Rabba, Matthew Kyan, Lei Gao, Azhar Quddus, Ali Shahidi Zandi, Ling Guan",2020,0,International Journal of Semantic Computing
