DOI,Título,Autores,Año,Citas,Revista
10.1515/jaiscr-2018-0005,n-Valued Refined Neutrosophic Soft Sets and their Applications in Decision Making Problems and Medical Diagnosis,Shawkat Alkhazaleh and Ayman A. Hazaymeh,2018,10,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2018-0016,On the Topological Properties of the Certain Neural Networks,Jia-Bao Liu and Jing Zhao and Shaohui Wang and M. Javaid and Jinde Cao,2018,17,Journal of Artificial Intelligence and Soft Computing Research
10.2478/jaiscr-2014-0018,B-Tree Algorithm Complexity Analysis to Evaluate the Feasibility of its Application in the University Course Timetabling Problem,Marco Antonio Cruz Chvez and Alina Martnez Oropeza,2013,2,Journal of Artificial Intelligence and Soft Computing Research
10.2478/jaiscr-2014-0008,Integrated Statistical and Rule-Mining Techniques for Dna Methylation and Gene Expression Data Analysis,Saurav Mallik and Anirban Mukhopadhyay and Ujjwal Maulik,2013,10,Journal of Artificial Intelligence and Soft Computing Research
10.2478/jaiscr-2018-0023,Deep Features Extraction for Robust Fingerprint Spoofing Attack Detection,Gustavo Botelho de Souza and Daniel Felipe da Silva Santos and Rafael Gonçalves Pires and Aparecido Nilceu Marana and João Paulo Papa,2019,23,Journal of Artificial Intelligence and Soft Computing Research
10.2478/jaiscr-2019-0010,Decision-Making Enhancement in a Big Data Environment: Application of the K-Means Algorithm to Mixed Data,Oded Koren and Carina Antonia Hallin and Nir Perel and Dror Bendet,2019,18,Journal of Artificial Intelligence and Soft Computing Research
10.2478/jaiscr-2014-0015,Parallel Pbil Applied to Power System Controller Design,Komla Folly,2013,10,Journal of Artificial Intelligence and Soft Computing Research
10.2478/jaiscr-2021-0001,Towards Effective Music Therapy for Mental Health Care Using Machine Learning Tools: Human Affective Reasoning and Music Genres,Jessica Sharmin Rahman and Tom Gedeon and Sabrina Caldwell and Richard Jones and Zi Jin,2021,21,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2018-0012,Soft Computing Tools for Virtual Drug Discovery,Daniel Hagan and Martin Hagan,2018,2,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2016-0003,Clustering Large-Scale Data Based On Modified Affinity Propagation Algorithm,Ahmed M. Serdah and Wesam M. Ashour,2016,27,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2017-0001,Energy Associated Tuning Method for Short-Term Series Forecasting by Complete and Incomplete Datasets,Cristian Rodrìguez Rivero and Juliàn Pucheta and Sergio Laboret and Vìctor Sauchelli and Daniel Patiǹo,2017,12,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2017-0009,A Novel Deep Neural Network that Uses Space-Time Features for Tracking and Recognizing a Moving Object,Oscar Chang and Patricia Constante and Andrés Gordon and Marco Singaña,2017,36,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2018-0013,An Environment for Collective Perception based on Fuzzy and Semantic Approaches,Giuseppe D’Aniello and Matteo Gaeta and Francesca Loia and Marek Reformat and Daniele Toti,2018,13,Journal of Artificial Intelligence and Soft Computing Research
10.2478/jaiscr-2019-0008,Collision-Free Autonomous Robot Navigation in Unknown Environments Utilizing PSO for Path Planning,Evan Krell and Alaa Sheta and Arun Prassanth Ramaswamy Balasubramanian and Scott A. King,2019,33,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2017-0015,A Smart Amalgamation of Spectral Neural Algorithm for Nonlinear Lane-Emden Equations with Simulated Annealing,Najeeb Alam Khan and Amber Shaikh,2017,14,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2018-0007,Particle Swarm Optimization for Solving a Class of Type-1 and Type-2 Fuzzy Nonlinear Equations,Sheriff Sadiqbatcha and Saeed Jafarzadeh and Yiannis Ampatzidis,2018,16,Journal of Artificial Intelligence and Soft Computing Research
10.2478/jaiscr-2021-0008,A Survey on Multi-Agent Based Collaborative Intrusion Detection Systems,Nassima Bougueroua and Smaine Mazouzi and Mohamed Belaoued and Noureddine Seddari and Abdelouahid Derhab and Abdelghani Bouras,2021,8,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2015-0022,Pulsed Power Network Based On Decentralized Intelligence For Reliable And Lowloss Electrical Power Distribution,Hisayoshi Sugiyama,2015,22,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2016-0007,Prediction of the Shoppers Loyalty with Aggregated Data Streams,Vladimir Nikulin,2016,10,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2015-0028,An Artificial Potential Field Based Mobile Robot Navigation Method To Prevent From Deadlock,Tharindu Weerakoon and Kazuo Ishii and Amir Ali Forough Nassiraei,2015,59,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2016-0020,Accessible Robots for Improving Social Skills of Individuals with Autism,Matthew F. Tennyson and Deitra A. Kuester and John Casteel and Christos Nikolopoulos,2016,10,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2016-0012,An Analysis of the Performance of Genetic Programming for Realised Volatility Forecasting,Zheng Yin and Conall O’Sullivan and Anthony Brabazon,2016,10,Journal of Artificial Intelligence and Soft Computing Research
10.2478/jaiscr-2020-0016,Browser Fingerprint Coding Methods Increasing the Effectiveness of User Identification in the Web Traffic,Marcin Gabryel and Konrad Grzanek and Yoichi Hayashi,2020,15,Journal of Artificial Intelligence and Soft Computing Research
