DOI,Título,Autores,Año,Citas,Revista
10.1016/j.datak.2006.04.001,Automated ontology construction for unstructured text documents,Chang-Shing Lee and Yuan-Fang Kao and Yau-Hwang Kuo and Mei-Hui Wang,2007,130,Data &amp; Knowledge Engineering
10.1016/j.datak.2007.12.006,Dynamic adaptive data structures for monitoring data streams,J. Aguilar-Saborit and P. Trancoso and V. Muntes-Mulero and J.L. Larriba-Pey,2008,6,Data &amp; Knowledge Engineering
10.1016/s0169-023x(03)00142-3,Editorial board,,2003,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(06)00104-2,Author index to volume 58,,2006,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(00)00003-3,Semantic data modelling and visualisation using Noetica,Stewart Greenhill and Svetha Venkatesh,2000,1,Data &amp; Knowledge Engineering
10.1016/s0169-023x(13)00117-1,Editorial Board,,2013,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2021.101911,Conceptual modeling in the era of Big Data and Artificial Intelligence: Research topics and introduction to the special issue,Juan Trujillo and Karen C. Davis and Xiaoyong Du and Ernesto Damiani and Veda C. Storey,2021,2,Data &amp; Knowledge Engineering
10.1016/j.datak.2010.05.002,Approximating sliding windows by cyclic tree-like histograms for efficient range queries,Francesco Buccafurri and Gianluca Lax,2010,7,Data &amp; Knowledge Engineering
10.1016/j.datak.2005.03.008,The view-based approach to dynamic inter-organizational workflow cooperation,Issam Chebbi and Schahram Dustdar and Samir Tata,2006,119,Data &amp; Knowledge Engineering
10.1016/j.datak.2011.03.006,Using OWL and SWRL to represent and reason with situation-based access control policies,Dizza Beimel and Mor Peleg,2011,45,Data &amp; Knowledge Engineering
10.1016/s0169-023x(99)00016-6,Making aggregate views self-maintainable,Mukesh Mohania and Yahiko Kambayashi,2000,27,Data &amp; Knowledge Engineering
10.1016/j.datak.2021.101971,"Sense, Transform &amp; Send for the Internet of Things (STS4IoT): UML profile for data-centric IoT applications",Julian Eduardo Plazas and Sandro Bimonte and Michel Schneider and Christophe de Vaulx and Pietro Battistoni and Monica Sebillo and Juan Carlos Corrales,2022,2,Data &amp; Knowledge Engineering
10.1016/j.datak.2003.11.001,Materialization of fragmented views in multidimensional databases,Matteo Golfarelli and Vittorio Maniezzo and Stefano Rizzi,2004,17,Data &amp; Knowledge Engineering
10.1016/j.datak.2011.11.003,A change detection system for unordered XML data using a relational model,Sathya Sundaram and Sanjay K. Madria,2012,9,Data &amp; Knowledge Engineering
10.1016/s0169-023x(99)00033-6,Conceptual modeling in a document management environment using part-of reasoning in description logics,Patrick Lambrix and Lin Padgham,2000,4,Data &amp; Knowledge Engineering
10.1016/j.datak.2007.03.003,Some issues in privacy data management,Mukesh Mohania and Rema Ananthanarayanan and Ajay Gupta,2007,3,Data &amp; Knowledge Engineering
10.1016/s0169-023x(03)00022-3,Editorial board,,2003,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(09)00082-2,IFC - Editorial Board,,2009,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2008.06.004,Introduction to the special issue on DKE 25 years,Reind P. van de Riet,2008,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2022.102046,Preface to the Data and Knowledge Engineering Special Issue on selected papers from RCIS 2021,Samira Cherfi and Anna Perini and Renata Guizzardi,2022,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2013.09.002,Inducing the contextual and prior polarity of nouns from the induced polarity preference of verbs,Manfred Klenner and Stefanos Petrakis,2014,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(15)00004-x,Editorial Board,,2015,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2008.07.003,An object-oriented operation-based approach to translation between MOF metaschemas,Ruth Raventós and Antoni Olivé,2008,5,Data &amp; Knowledge Engineering
10.1016/j.datak.2004.03.004,Contract-driven coordination and collaboration in the Internet context,Willem-Jan van den Heuvel and Hans Weigand,2004,1,Data &amp; Knowledge Engineering
10.1016/s0169-023x(11)00018-8,Editorial Board,,2011,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(03)00027-2,Subject index,,2003,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.05.002,Value and the information market,P. van Bommel and B. van Gils and H.A. Proper and M. van Vliet and Th.P. van der Weide,2007,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(01)00035-0,Building web warehouse for semi-structured data,Mukesh Mohania,2001,1,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00125-8,Data and applications security,Bhavani Thuraisingham and Reind van de Riet,2002,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2005.06.002,Dealing with semantic heterogeneity for improving Web usage,F. Buccafurri and G. Lax and D. Rosaci and D. Ursino,2006,4,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00155-6,Using reordering technique for mobile transaction management in broadcast environments,SungSuk Kim and SangKeun Lee and Chong-Sun Hwang,2003,7,Data &amp; Knowledge Engineering
10.1016/j.datak.2009.10.008,Computing intensional answers to questions – An inductive logic programming approach,Philipp Cimiano and Sebastian Rudolph and Helena Hartfiel,2010,5,Data &amp; Knowledge Engineering
10.1016/s0169-023x(04)00090-4,Editorial board,,2004,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(10)00039-x,IFC - Editorial Board,,2010,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.10.003,Data warehouse and knowledge discovery (DAWAK’05),Juan Trujillo and A. Min Tjoa,2007,4,Data &amp; Knowledge Engineering
10.1016/j.datak.2003.06.001,Element matching across data-oriented XML sources using a multi-strategy clustering model,Charnyote Pluempitiwiriyawej and Joachim Hammer,2004,9,Data &amp; Knowledge Engineering
10.1016/j.datak.2010.10.001,"Supporting concurrent ontology development: Framework, algorithms and tool",E. Jiménez Ruiz and B. Cuenca Grau and I. Horrocks and R. Berlanga,2011,30,Data &amp; Knowledge Engineering
10.1016/j.datak.2007.04.005,25th International conference on conceptual modeling (ER 2006),David W. Embley and Antoni Olivé and Peter Chen,2007,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(03)00072-7,Author index,,2003,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(14)00086-x,Editorial,,2014,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.05.006,WITHDRAWN: Conceptual modeling with XCM,L JIMENEZ,2006,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(06)00040-1,Inside Front Cover - Editorial Board,,2006,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2021.101908,Group-based privacy preservation techniques for process mining,Majid Rafiei and Wil M.P. van der Aalst,2021,18,Data &amp; Knowledge Engineering
10.1016/j.datak.2005.10.005,Twenty Second International Conference on Conceptual Modeling (ER 2003),Il-Yeol Song and Stephen W. Liddle and Tok Wang Ling,2006,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00037-x,Notes on a classification for DKE,R.P. van de Riet,2002,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(01)00060-x,A technique for deriving hyponymies and overlappings from database schemes,L. Palopoli and D. Saccà and G. Terracina and D. Ursino,2002,2,Data &amp; Knowledge Engineering
10.1016/j.datak.2017.06.004,Maximal object+: An acyclic semantic structure on the universal relation model,In-Joong Kim and Kyu-Young Whang and Hyuk-Yoon Kwon,2017,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00050-2,Conversational natural language understanding interfacing city event information,Marion Mast and Thomas Ross and Henrik Schulz and Heli Harrikari and Vasiliki Demesticha and Lazaros Polymenakos and Yannis Vamvakoulas and Jan Stadermann,2002,1,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00179-9,Computing appropriate representations for multidimensional data,Yeow Wei Choong and Dominique Laurent and Patrick Marcel,2003,7,Data &amp; Knowledge Engineering
10.1016/s0169-023x(04)00037-0,Editorial board,,2004,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2010.09.001,Extending ℓ-diversity to generalize sensitive data,Hongwei Tian and Weining Zhang,2011,18,Data &amp; Knowledge Engineering
10.1016/j.datak.2009.08.010,Improving estimation accuracy of aggregate queries on data cubes,E. Pourabbas and A. Shoshani,2010,2,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.02.002,Efficient index and data allocation for wireless broadcast services,Shou-Chih Lo and Arbee L.P. Chen,2007,9,Data &amp; Knowledge Engineering
10.1016/j.datak.2010.03.008,Ranking the sky: Discovering the importance of skyline points through subspace dominance relationships,Akrivi Vlachou and Michalis Vazirgiannis,2010,25,Data &amp; Knowledge Engineering
10.1016/j.datak.2018.10.001,Mining range associations for classification and characterization,Jianhua Shao and Achilleas Tziatzios,2018,3,Data &amp; Knowledge Engineering
10.1016/s0169-023x(01)00042-8,Active data warehouses: complementing OLAP with analysis rules,Thomas Thalhammer and Michael Schrefl and Mukesh Mohania,2001,62,Data &amp; Knowledge Engineering
10.1016/j.datak.2010.01.005,The consistency extractor system: Answer set programs for consistent query answering in databases,Monica Caniupán and Leopoldo Bertossi,2010,50,Data &amp; Knowledge Engineering
10.1016/j.datak.2005.05.010,Interpreting semi-formal utterances in dialogs about mathematical proofs,Helmut Horacek and Magdalena Wolska,2006,5,Data &amp; Knowledge Engineering
10.1016/j.datak.2023.102145,Process model forecasting and change exploration using time series analysis of event sequence data,Johannes De Smedt and Anton Yeshchenko and Artem Polyvyanyy and Jochen De Weerdt and Jan Mendling,2023,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(01)00015-5,Traceability between models and texts through terminology,Farid Cerbah and Jérôme Euzenat,2001,7,Data &amp; Knowledge Engineering
10.1016/j.datak.2013.04.002,Stars on steroids: Fast evaluation of multi-source star twig queries in path materialization-based XML databases,Erwin Leonardi and Sourav S. Bhowmick and Fengrong Li,2013,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2009.02.011,Guest editorial: Business process management,Marlon Dumas and Manfred Reichert,2009,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(08)00097-9,IFC - Editorial Board,,2008,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(01)00011-8,Verification and validation of Bayesian knowledge-bases,Eugene Santos,2001,10,Data &amp; Knowledge Engineering
10.1016/j.datak.2003.10.002,Replacement strategies for XQuery caching systems,Li Chen and Song Wang and Elke A. Rundensteiner,2004,4,Data &amp; Knowledge Engineering
10.1016/s0169-023x(14)00046-9,Editorial Board,,2014,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2005.10.007,Using the uni-level description (ULD) to support data-model interoperability,Shawn Bowers and Lois Delcambre,2006,9,Data &amp; Knowledge Engineering
10.1016/j.datak.2018.04.009,NómosT: Building large models of law with a tool-supported process,N. Zeni and E.A. Seid and P. Engiel and J. Mylopoulos,2018,8,Data &amp; Knowledge Engineering
10.1016/j.datak.2018.06.001,Automatic query reformulations for feature location in a model-based family of software products,Francisca Pérez and Jaime Font and Lorena Arcega and Carlos Cetina,2018,7,Data &amp; Knowledge Engineering
10.1016/j.datak.2018.10.002,An ontology-based approach to knowledge representation for Computer-Aided Control System Design,Carmen Benavides and Isaías García and Héctor Alaiz and Luis Quesada,2018,3,Data &amp; Knowledge Engineering
10.1016/j.datak.2014.02.003,Reducing the bottleneck of graph-based data mining by improving the efficiency of labeled graph isomorphism testing,Shu-Ming Hsieh and Chiun-Chieh Hsu and Yen-Wu Ti and Chi-Jung Kuo,2014,1,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00154-4,Constraint-driven join processing in a Web Warehouse,Sourav S. Bhowmick and Wee Keong Ng and Sanjay Madria,2003,1,Data &amp; Knowledge Engineering
10.1016/s0169-023x(03)00104-6,Linguistic based search facilities in snowflake-like database schemes,Antje Düsterhöft and Bernhard Thalheim,2004,9,Data &amp; Knowledge Engineering
10.1016/j.datak.2012.06.002,A multi-layer framework for personalized social tag-based applications,Barbara Carminati and Elena Ferrari and Andrea Perego,2012,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2020.101838,Guest Editorial – DaWaK 2019 Special Issue – Evolving Big Data Analytics Towards Data Science,Carlos Ordonez and Il-Yeol Song,2020,1,Data &amp; Knowledge Engineering
10.1016/s0169-023x(00)00044-6,Selecting and materializing horizontally partitioned warehouse views,C.I. Ezeife,2001,9,Data &amp; Knowledge Engineering
10.1016/j.datak.2017.08.005,Exploring alignment-classification methods in the context of professional writing assistance,Mai Duong and Minh-Quoc Nghiem and Ngan Luu-Thuy Nguyen,2018,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2015.10.001,Enterprise integration solution for power supply company based on GeoNis interoperability framework,Leonid Stoimenov and Nikola Davidovic and Aleksandar Stanimirovic and Milos Bogdanovic and Dalibor Nikolic,2016,6,Data &amp; Knowledge Engineering
10.1016/j.datak.2013.05.001,Introduction to Special section on Large-scale Data Mining,Jie Tang and Ling Chen and Irwin King and Jianyong Wang,2013,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2009.08.011,Data warehousing and OLAP (DOLAP’08),Alberto Abello and Il-Yeol Song,2010,1,Data &amp; Knowledge Engineering
10.1016/j.datak.2019.101748,DZI: An air index for spatial queries in one-dimensional channels,Kwangjin Park and Alexis Joly and Patrick Valduriez,2019,1,Data &amp; Knowledge Engineering
10.1016/s0169-023x(14)00109-8,Editorial Board,,2014,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2015.06.001,Efficient community identification and maintenance at multiple resolutions on distributed datastores,Hidayet Aksu and Mustafa Canim and Yuan-Chi Chang and Ibrahim Korpeoglu and Özgür Ulusoy,2015,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(19)30089-8,Editorial Board,,2019,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2021.101925,Preface,Il-Yeol Song,2021,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2011.06.001,Location-dependent spatial query containment,Ken C.K. Lee and Brandon Unger and Baihua Zheng and Wang-Chien Lee,2011,3,Data &amp; Knowledge Engineering
10.1016/j.datak.2005.10.002,XML structural delta mining: Issues and challenges,Qiankun Zhao and Ling Chen and Sourav S. Bhowmick and Sanjay Madria,2006,18,Data &amp; Knowledge Engineering
10.1016/j.datak.2004.01.004,A model to support collaborative work in virtual enterprises,Olivier Perrin and Claude Godart,2004,48,Data &amp; Knowledge Engineering
10.1016/j.datak.2016.09.001,Reliability analysis of psoriasis decision support system in principal component analysis framework,Vimal K. Shrivastava and Narendra D. Londhe and Rajendra S. Sonawane and Jasjit S. Suri,2016,8,Data &amp; Knowledge Engineering
10.1016/s0169-023x(01)00002-7,Prefetch policies for large objects in a Web-enabled GIS application,Dong-Joo Park and Hyoung-Joo Kim,2001,19,Data &amp; Knowledge Engineering
10.1016/j.datak.2020.101854,Scalable distributed reachability query processing in multi-labeled networks,Amina Gacem and Apostolos N. Papadopoulos and Kamel Boukhalfa,2020,2,Data &amp; Knowledge Engineering
10.1016/s0169-023x(04)00110-7,Microarray gene expression data association rules mining based on BSC-tree and FIS-tree,X JIANG and L GRUENWALD,2005,12,Data &amp; Knowledge Engineering
10.1016/j.datak.2013.04.001,A new proposal for graph classification using frequent geometric subgraphs,Andrés Gago-Alonso and Alfredo Muñoz-Briseño and Niusvel Acosta-Mendoza,2013,5,Data &amp; Knowledge Engineering
10.1016/j.datak.2008.03.003,Enabling policy-based access control in BI applications,Rafae Bhatti and Dengfeng Gao and Wen-Syan Li,2008,4,Data &amp; Knowledge Engineering
10.1016/s0169-023x(15)00097-x,Editorial Board,,2015,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2004.06.010,Biological Data Management (BIDM 2003),Sourav S. Bhowmick and Hasan M. Jamil,2005,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(12)00089-4,Editorial Board,,2012,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2007.03.007,PRINDA: Architecture and design of non-disclosure agreements in privacy policy framework,S.K. Gupta and Vikram Goyal and Anand Gupta and Indira Meshram,2007,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(03)00060-0,Multiple zooming in geographic maps,Daniele Frigioni and Laura Tarantino,2003,2,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.05.005,Databases and the geometry of knowledge,Olga Brazhnik,2007,10,Data &amp; Knowledge Engineering
10.1016/s0169-023x(01)00052-0,Consistency of the static and dynamic components of object-oriented specifications,Anna Formica and Heinz Frank,2002,2,Data &amp; Knowledge Engineering
10.1016/s0169-023x(05)00095-9,Editorial board,,2005,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00164-7,Introductory notes to the special issue on Advances in online analytical processing,J. Hammer,2003,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(09)00048-2,IFC - Editorial Board,,2009,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2003.12.002,A note on the axiomatics of theories in parthood,Carsten Pontow,2004,7,Data &amp; Knowledge Engineering
10.1016/s0169-023x(17)30014-9,IFC - Editorial Board,,2017,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2010.08.002,Special issue on contribution of ontologies in designing advanced information systems,Ladjel Bellatreche and Yamine Aït Ameur and Guy Pierra,2010,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2011.07.009,Mining frequent patterns from univariate uncertain data,Ying-Ho Liu,2012,26,Data &amp; Knowledge Engineering
10.1016/j.datak.2004.10.005,ER 2002,Salvatore T. March and Stefano Spaccapietra,2005,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(05)00059-5,Editorial board,,2005,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00032-0,Author index,,2002,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2015.09.003,Hiding multiple solutions in a hard 3-SAT formula,Ran Liu and Wenjian Luo and Lihua Yue,2015,6,Data &amp; Knowledge Engineering
10.1016/j.datak.2004.08.004,An adaptable distributed query processing architecture,Yongluan Zhou and Beng Chin Ooi and Kian-Lee Tan and Wee Hyong Tok,2005,20,Data &amp; Knowledge Engineering
10.1016/j.datak.2016.05.001,"Knowledge engineering for enterprise integration, interoperability and networking: Theory and applications",Hervé Panetto and Lawrence Whitman,2016,17,Data &amp; Knowledge Engineering
10.1016/j.datak.2014.07.009,Rhetorical Structure Theory for polarity estimation: An experimental study,José M. Chenlo and Alexander Hogenboom and David E. Losada,2014,8,Data &amp; Knowledge Engineering
10.1016/j.datak.2009.04.006,Impossibility of unconditionally secure scalar products,Thomas B. Pedersen and Erkay Savaş,2009,1,Data &amp; Knowledge Engineering
10.1016/j.datak.2015.01.001,Efficient repair of dimension hierarchies under inconsistent reclassification,Mónica Caniupán and Alejandro Vaisman and Raúl Arredondo,2015,2,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.01.009,"Sampling, information extraction and summarisation of Hidden Web databases",Yih-Ling Hedley and Muhammad Younas and Anne James and Mark Sanderson,2006,19,Data &amp; Knowledge Engineering
10.1016/j.datak.2012.03.003,Fully homomorphic encryption based two-party association rule mining,Mohammed Golam Kaosar and Russell Paulet and Xun Yi,2012,22,Data &amp; Knowledge Engineering
10.1016/j.datak.2005.07.011,Bulk insertion for R-trees by seeded clustering,Taewon Lee and Bongki Moon and Sukho Lee,2006,9,Data &amp; Knowledge Engineering
10.1016/j.datak.2008.06.012,Value-based predicate filtering of XML documents,Joonho Kwon and Praveen Rao and Bongki Moon and Sukho Lee,2008,17,Data &amp; Knowledge Engineering
10.1016/j.datak.2007.03.012,Efficient top-k processing in large-scaled distributed environments,Keping Zhao and Yufei Tao and Shuigeng Zhou,2007,28,Data &amp; Knowledge Engineering
10.1016/j.datak.2007.11.001,Optimizing lock protocols for native XML processing,Michael Haustein and Theo Härder,2008,21,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.08.010,A cost-effective method for detecting web site replicas on search engine databases,André Luiz da Costa Carvalho and Edleno Silva de Moura and Altigran Soares da Silva and Klessius Berlt and Allan Bezerra,2007,7,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00211-2,Techniques for the evaluation of XML queries: a survey,Tae-Sun Chung and Hyoung-Joo Kim,2003,3,Data &amp; Knowledge Engineering
10.1016/s0169-023x(04)00161-2,Editorial board,,2005,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2007.09.006,Call for papers – RCIS’08,,2007,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00060-5,A foundation for vacuuming temporal databases,Janne Skyt and Christian S. Jensen and Leo Mark,2003,28,Data &amp; Knowledge Engineering
10.1016/j.datak.2016.02.001,An efficient top-k query processing framework in mobile sensor networks,Heejung Yang and Chin-Wan Chung and Myoung Ho Kim,2016,5,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.07.006,A robust deterministic annealing algorithm for data clustering,Xu-Lei Yang and Qing Song and Yi-Lei Wu,2007,16,Data &amp; Knowledge Engineering
10.1016/s0169-023x(07)00123-1,IFC - Editorial Board,,2007,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2020.101796,Semi-automated development of conceptual models from natural language text,Mussa Omar and George Baryannis,2020,1,Data &amp; Knowledge Engineering
10.1016/s0169-023x(01)00055-6,Join and multi-join processing in data integration systems,Kian-Lee Tan and Pin Kwang Eng and Beng Chin Ooi and Ming Zhang,2002,2,Data &amp; Knowledge Engineering
10.1016/j.datak.2005.07.001,Efficient recursive XML query processing using relational database systems,Sandeep Prakash and Sourav S. Bhowmick and Sanjay Madria,2006,11,Data &amp; Knowledge Engineering
10.1016/s0169-023x(00)00030-6,Linguistically based conceptual modeling of business communication,A.A.G. Steuten and R.P. van de Riet and J.L.G. Dietz,2000,3,Data &amp; Knowledge Engineering
10.1016/j.datak.2023.102147,Deep hyper optimization approach for disease classification using artificial intelligence,P. Dhivya and A. Bazilabanu,2023,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2009.05.002,COWES: Web user clustering based on evolutionary web sessions,Ling Chen and Sourav S. Bhowmick and Wolfgang Nejdl,2009,7,Data &amp; Knowledge Engineering
10.1016/j.datak.2007.05.001,Tests and variables selection on regression analysis for massive datasets,Tsai-Hung Fan and Kuang-Fu Cheng,2007,11,Data &amp; Knowledge Engineering
10.1016/j.datak.2022.102050,A fuzzy clustering technique for enhancing the convergence performance by using improved Fuzzy c-means and Particle Swarm Optimization algorithms,Niteesh Kumar and Harendra Kumar,2022,3,Data &amp; Knowledge Engineering
10.1016/j.datak.2005.05.012,An information retrieval approach to ontology mapping,Xiaomeng Su and Jon Atle Gulla,2006,43,Data &amp; Knowledge Engineering
10.1016/j.datak.2004.05.003,On demand synchronization and load distribution for database grid-based Web applications,Wen-Syan Li and Kemal Altintas and Murat Kantarcıoǧlu,2004,6,Data &amp; Knowledge Engineering
10.1016/s0169-023x(03)00073-9,Subject index,,2003,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2012.12.003,Data migration: A theoretical perspective,Bernhard Thalheim and Qing Wang,2013,12,Data &amp; Knowledge Engineering
10.1016/j.datak.2010.08.004,Scaling up top-K cosine similarity search,Shiwei Zhu and Junjie Wu and Hui Xiong and Guoping Xia,2011,32,Data &amp; Knowledge Engineering
10.1016/j.datak.2018.05.006,Mining incoherent requirements in technical specifications: Analysis and implementation,Patrick Saint-Dizier,2018,2,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00026-5,Logical fusion rules for merging structured news reports,Anthony Hunter,2002,15,Data &amp; Knowledge Engineering
10.1016/s0169-023x(13)00055-4,Editorial Board,,2013,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2014.03.002,Preface: 17th International conference on Applications of Natural Language to Information Systems(NLDB 2012),Gosse Bouma and Valerio Basile and Ashwin Ittoo and Elisabeth Métais and Hans Wortmann,2014,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2015.07.011,Special Issue on Advances in Conceptual Modeling (ER 2014),Matthias Jarke and Gillian Dobbie and Eric Yu,2015,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(07)00212-1,IFC - Editorial Board,,2008,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2018.05.007,A comprehensive study: Sentence compression with linguistic knowledge-enhanced gated neural network,Yang Zhao and Xiaoyu Shen and Hajime Senuma and Akiko Aizawa,2018,2,Data &amp; Knowledge Engineering
10.1016/s0169-023x(12)00014-6,Editorial Board,,2012,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.02.003,Sixth ACM International Workshop on Web Information and Data Management (WIDM 2004),Alberto H.F. Laender and Dongwon Lee,2006,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2008.09.001,S3: Evaluation of tree-pattern XML queries supported by structural summaries,Sayyed Kamyar Izadi and Theo Härder and Mostafa S. Haghjoo,2009,17,Data &amp; Knowledge Engineering
10.1016/j.datak.2015.04.003,Towards accurate predictors of word quality for Machine Translation: Lessons learned on French–English and English–Spanish systems,Ngoc-Quang Luong and Laurent Besacier and Benjamin Lecouteux,2015,2,Data &amp; Knowledge Engineering
10.1016/s0169-023x(09)00164-5,IFC - Editorial Board,,2010,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(21)00028-8,Editorial Board,,2021,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(07)00007-9,IFC - Editorial Board,,2007,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2017.03.007,Mining task post-conditions: Automating the acquisition of process semantics,Metta Santiputri and Aditya K. Ghose and Hoa Khanh Dam,2017,5,Data &amp; Knowledge Engineering
10.1016/s0169-023x(21)00078-1,Editorial Board,,2021,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2004.09.003,Evaluating violations of expectations to find exceptional information,Emma Byrne and Anthony Hunter,2005,3,Data &amp; Knowledge Engineering
10.1016/s0169-023x(18)30029-6,Editorial Board,,2018,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2004.06.008,Query by image and video content: a colored-based stochastic model approach,Faruq A. Al-Omari and Mohammad A. Al-Jarrah,2005,8,Data &amp; Knowledge Engineering
10.1016/j.datak.2021.101921,TopicBank: Collection of coherent topics using multiple model training with their further use for topic model validation,Vasiliy Alekseev and Evgeny Egorov and Konstantin Vorontsov and Alexey Goncharov and Kaidar Nurumov and Timur Buldybayev,2021,1,Data &amp; Knowledge Engineering
10.1016/j.datak.2021.101931,Modeling metadata in data lakes—A generic model,Rebecca Eichler and Corinna Giebler and Christoph Gröger and Holger Schwarz and Bernhard Mitschang,2021,9,Data &amp; Knowledge Engineering
10.1016/j.datak.2013.08.005,COMPENDIUM: A text summarization system for generating abstracts of research papers,Elena Lloret and María Teresa Romá-Ferri and Manuel Palomar,2013,28,Data &amp; Knowledge Engineering
10.1016/j.datak.2011.01.006,Hierarchical aggregation of Service Level Agreements,Irfan Ul Haq and Altaf Ahmad Huqqani and Erich Schikuta,2011,12,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.03.005,Compact access control labeling for efficient secure XML query evaluation,Huaxin Zhang and Ning Zhang and Kenneth Salem and Donghui Zhuo,2007,12,Data &amp; Knowledge Engineering
10.1016/s0925-2312(01)00687-7,Analysis and optimization of active databases,Danilo Montesi and Riccardo Torlone,2002,4,Data &amp; Knowledge Engineering
10.1016/j.datak.2005.04.004,An adaptive hashing technique for indexing moving objects,Dongseop Kwon and Sangjun Lee and Wonik Choi and Sukho Lee,2006,6,Data &amp; Knowledge Engineering
10.1016/s0169-023x(01)00040-4,Data warehousing,Sanjay Kumar Madria,2001,1,Data &amp; Knowledge Engineering
10.1016/s0169-023x(00)00024-0,Supporting web query expansion efficiently using multi-granularity indexing and query processing,Wen-Syan Li and Divyakant Agrawal,2000,11,Data &amp; Knowledge Engineering
10.1016/j.datak.2013.01.006,Empowering integration processes with data provenance,Bruno Tomazela and Carmem Satie Hara and Ricardo Rodrigues Ciferri and Cristina Dutra de Aguiar Ciferri,2013,8,Data &amp; Knowledge Engineering
10.1016/j.datak.2009.01.003,Formalizing visibility characteristics in hierarchical systems,Debmalya Biswas and Krishnamurthy Vidyasankar,2009,5,Data &amp; Knowledge Engineering
